alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,2.8425655811498185,give_me_some_credit,2.235426794433594,45,42,3.0,ha_uniform,0.8513051070306017,0.35107559687853496,0.0
0.5,2.874452158002647,give_me_some_credit,2.235426794433594,46,42,3.0,ha_uniform,0.8520376701575227,0.352495402835572,0.0
0.5,2.9061080643252946,give_me_some_credit,2.235426794433594,47,42,3.0,ha_uniform,0.8520872203310265,0.35209049869506837,0.0
0.5,2.9375151818906455,give_me_some_credit,2.235426794433594,48,42,3.0,ha_uniform,0.8524425340470932,0.3510758452606322,0.0
0.5,2.96861819201173,give_me_some_credit,2.235426794433594,49,42,3.0,ha_uniform,0.8526687389402899,0.3519589230333943,0.0
0.5,2.999972925838005,give_me_some_credit,2.235426794433594,50,42,3.0,ha_uniform,0.8528486227724135,0.3505077591493548,0.0
0.5,1.240368166044023,give_me_some_credit,2.3087029296875,1,123,3.0,ha_uniform,0.4822712262921906,0.07446734807606548,0.0
0.5,1.3019835412604877,give_me_some_credit,2.3087029296875,2,123,3.0,ha_uniform,0.5179105504679096,0.08780994181260462,0.0
0.5,1.3533237538548633,give_me_some_credit,2.3087029296875,3,123,3.0,ha_uniform,0.6256036770014595,0.1372559364604924,0.0
0.5,1.4003080382353668,give_me_some_credit,2.3087029296875,4,123,3.0,ha_uniform,0.7171712284746252,0.20042663558802956,0.0
0.5,1.4457162705063047,give_me_some_credit,2.3087029296875,5,123,3.0,ha_uniform,0.7589964185802683,0.24333674488704124,0.0
0.5,1.487896944062098,give_me_some_credit,2.3087029296875,6,123,3.0,ha_uniform,0.7821897413102358,0.27210273371618443,0.0
0.5,1.5300776176178912,give_me_some_credit,2.3087029296875,7,123,3.0,ha_uniform,0.7943276965649816,0.28782920949710233,0.0
0.5,1.5704180482361918,give_me_some_credit,2.3087029296875,8,123,3.0,ha_uniform,0.8026452220938991,0.29858893857824564,0.0
0.5,1.610239017466266,give_me_some_credit,2.3087029296875,9,123,3.0,ha_uniform,0.8085671915941527,0.3050205520734516,0.0
0.5,1.6500599866963401,give_me_some_credit,2.3087029296875,10,123,3.0,ha_uniform,0.8137363325032658,0.3115006932291123,0.0
0.5,1.6883036411904815,give_me_some_credit,2.3087029296875,11,123,3.0,ha_uniform,0.8171564079620559,0.31659514969505,0.0
0.5,1.7263879264447606,give_me_some_credit,2.3087029296875,12,123,3.0,ha_uniform,0.8199019329689706,0.318472450138403,0.0
0.5,1.76447221169904,give_me_some_credit,2.3087029296875,13,123,3.0,ha_uniform,0.8221642045983452,0.32187914995028266,0.0
0.5,1.8019267542741966,give_me_some_credit,2.3087029296875,14,123,3.0,ha_uniform,0.8243137913387633,0.3236813616285945,0.0
