alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,2.2954176414547622,german_credit,7.42208330078125,30,2026,3.0,ha_uniform,0.5089285714285715,0.311439658089558,0.0
0.5,2.3347206470533686,german_credit,7.42208330078125,31,2026,3.0,ha_uniform,0.5133928571428572,0.31337763793807777,0.0
0.5,2.373433816324825,german_credit,7.42208330078125,32,2026,3.0,ha_uniform,0.5148809523809523,0.3142506635247507,0.0
0.5,2.411645390216099,german_credit,7.42208330078125,33,2026,3.0,ha_uniform,0.5193452380952381,0.3177483534083119,0.0
0.5,2.449372204453521,german_credit,7.42208330078125,34,2026,3.0,ha_uniform,0.5208333333333334,0.31805122168801053,0.0
0.5,2.486631889119664,german_credit,7.42208330078125,35,2026,3.0,ha_uniform,0.5230654761904762,0.3259482247884732,0.0
0.5,2.5234429220989796,german_credit,7.42208330078125,36,2026,3.0,ha_uniform,0.5238095238095238,0.32643810124112244,0.0
0.5,2.559824686847846,german_credit,7.42208330078125,37,2026,3.0,ha_uniform,0.5252976190476191,0.3274172176439852,0.0
0.5,2.595797534901574,german_credit,7.42208330078125,38,2026,3.0,ha_uniform,0.5267857142857143,0.32812494029036765,0.0
0.5,2.6313828535767882,german_credit,7.42208330078125,39,2026,3.0,ha_uniform,0.5334821428571429,0.3350495541868772,0.0
0.5,2.6665764166167416,german_credit,7.42208330078125,40,2026,3.0,ha_uniform,0.5357142857142857,0.3398675973070411,0.0
0.5,2.701350131795396,german_credit,7.42208330078125,41,2026,3.0,ha_uniform,0.5379464285714286,0.33704533104266576,0.0
0.5,2.735783084959112,german_credit,7.42208330078125,42,2026,3.0,ha_uniform,0.5401785714285715,0.3377779706959495,0.0
0.5,2.7699002355306015,german_credit,7.42208330078125,43,2026,3.0,ha_uniform,0.5401785714285714,0.3485333119619929,0.0
0.5,2.8037279125916106,german_credit,7.42208330078125,44,2026,3.0,ha_uniform,0.5409226190476191,0.34913436632187267,0.0
0.5,2.8371387004430146,german_credit,7.42208330078125,45,2026,3.0,ha_uniform,0.5453869047619048,0.3548055096986413,0.0
0.5,2.8702604682502733,german_credit,7.42208330078125,46,2026,3.0,ha_uniform,0.5483630952380952,0.3555791370106798,0.0
0.5,2.903150529286365,german_credit,7.42208330078125,47,2026,3.0,ha_uniform,0.5498511904761905,0.35698037278981504,0.0
0.5,2.9356734228608596,german_credit,7.42208330078125,48,2026,3.0,ha_uniform,0.5505952380952381,0.35597927952484043,0.0
0.5,2.9679197888958786,german_credit,7.42208330078125,49,2026,3.0,ha_uniform,0.5535714285714285,0.35762150419256256,0.0
